id,symbol,name,price,market_cap,total_volume,rank,image,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,atl,atl_change_percentage,atl_date,last_updated
lanacoin,lana,LanaCoin,0.0022692,5370401.0,5677.4,2836,https://assets.coingecko.com/coins/images/2627/large/lanacoin125X125.png?1547975512,0.00327596,0.00207791,0.00018886,9.07811,456688.0,9.29416,2366645929.83699,7506000000.0,,1.45329e-07,1561327.71053,2020-08-25T08:33:39.674Z,2021-09-04T14:19:49.614Z
project-senpai,senpai,Project Senpai,26.08,5309071.0,0.0,2837,https://assets.coingecko.com/coins/images/14702/large/mrWvpa_J_400x400.jpg?1617849859,26.08,26.08,0.0,0.0,0.0,0.0,203551.043206365,2308342.719626625,2308342.719626625,16.47,58.37569,2021-07-02T19:47:09.253Z,2021-09-03T16:03:15.186Z
balkan-coin,bkc,Balkan coin,0.02472186,5278209.0,22435.0,2838,https://assets.coingecko.com/coins/images/4199/large/balkancoin_512x512.png?1547039495,0.03655726,0.00759878,0.00847756,52.18794,-1422089.148867813,-21.22427,213503740.581692,690000000.0,,0.00072237,3322.32493,2020-08-23T18:09:19.479Z,2021-09-04T08:51:41.872Z
baconswap,bacon,BaconSwap,0.45732,5263582.0,99109.0,2839,https://assets.coingecko.com/coins/images/12336/large/bacon_swap_logo.png?1599133231,0.520965,0.455331,-0.056637649027,-11.01991,-732530.0539701944,-12.21675,11509625.051714571,13041977.8399746,,0.0284893,1505.23439,2020-11-03T04:53:28.265Z,2021-09-04T00:55:50.250Z
digital-money-bits,dmb,Digital Money Bits,0.03649463,5202929.0,182.47,2840,https://assets.coingecko.com/coins/images/2884/large/dmb_logo.png?1574681430,,,,,,,142566974.0,131000000.0,,5.186e-05,66835.47744,2019-10-26T17:49:17.374Z,2021-09-04T15:31:18.868Z
joulecoin,xjo,Joulecoin,0.127288,5196538.0,0.169055,2841,https://assets.coingecko.com/coins/images/787/large/joulecoin.png?1547974991,,,,,-4171052.192407486,-44.52642,40824915.362088,45000000.0,,3.9018e-08,326233500.54773,2019-03-02T00:00:00.000Z,2021-09-04T13:12:10.408Z
porkchop,chop,Porkchop,1.05,5292927.0,0.0,2842,https://assets.coingecko.com/coins/images/12169/large/Porkchop.png?1597803275,,,,,,,5034772.896133866,20028408.0765452,20028408.0765452,0.219613,378.69391,2020-11-19T09:48:25.121Z,2021-09-02T11:16:30.886Z
polypux,PUX,PolypuX,0.129604,5184146.0,0.0,2843,https://assets.coingecko.com/coins/images/11954/large/puxlogoforcoingecko.png?1609516934,0.129604,0.129604,0.0,0.0,0.0,0.0,40000000.0,80000000.0,80000000.0,0.057296,126.20075,2021-07-20T09:04:10.697Z,2021-09-04T13:31:48.045Z
privatix,prix,Privatix,4.6,5177587.0,2031034.0,2844,https://assets.coingecko.com/coins/images/1183/large/dZZrRl8.png?1547035211,5.07,4.59,-0.384999162917,-7.72247,-434982.9108001441,-7.75016,1125454.99699774,1275455.0,,0.482384,853.68796,2021-01-26T14:32:28.255Z,2021-09-04T14:56:59.953Z
xcoin,xco,X-Coin,0.163794,5164114.0,16.96,2845,https://assets.coingecko.com/coins/images/247/large/x-coin.png?1547034016,,,,,,,31528009.0,,,0.00379402,4217.17914,2015-08-03T00:00:00.000Z,2021-09-03T11:00:29.281Z
xgox,xgox,XGOX,0.00165741,5141241.0,189.31,2846,https://assets.coingecko.com/coins/images/1201/large/xgox.png?1547035231,0.00207572,0.00161852,-0.000402913871,-19.55587,-1297592.4239885602,-20.1526,3101976747.51875,1126326463.0,,1.553e-05,10569.85149,2021-07-08T06:01:19.530Z,2021-09-04T10:40:24.505Z
baguette-token,bgtt,Baguette Token,0.441567,5126590.0,430238.0,2847,https://assets.coingecko.com/coins/images/12456/large/baguette_logo.png?1599945036,0.443008,0.440783,0.00017983,0.04074,2087.88,0.04074,11609997.842361994,50000000.0,,0.01457461,2929.69956,2021-01-06T12:43:05.170Z,2021-09-04T15:15:44.388Z
armours,arm,Armours,0.01142761,5125882.0,9627001.0,2848,https://assets.coingecko.com/coins/images/8319/large/8e-jHcvB_400x400.jpg?1557478705,0.011621,0.01134588,-0.000148351194,-1.28155,-66630.65432990622,-1.28321,447587300.0,21000000000.0,,0.0005483,1986.02273,2020-12-30T20:08:50.747Z,2021-09-04T15:38:37.730Z
sequence,seq,Sequence,0.109412,5115732.0,407.28,2849,https://assets.coingecko.com/coins/images/608/large/MAbkguV.png?1550811647,,,,,,,46756502.3618461,,,0.00382108,2763.38652,2020-02-06T06:04:53.956Z,2021-09-02T08:54:29.713Z
zedxe,zfl,Zuflo Coin,0.04656814,5148076.0,1.2,2850,https://assets.coingecko.com/coins/images/10350/large/yFAD7NNd_400x400.jpg?1578783333,,,,,,,110549319.74,500000000.0,,0.01514165,207.55002,2021-07-13T00:30:59.506Z,2021-08-26T22:32:23.925Z
chaincoin,chc,Chaincoin,0.255654,5007538.0,303611.0,2851,https://assets.coingecko.com/coins/images/672/large/logoonly2-01.png?1575869031,0.25941,0.254009,-0.003755899594,-1.44786,-73567.3424316477,-1.44786,19587143.0,23000000.0,,0.00089857,28351.2144,2016-01-11T00:00:00.000Z,2021-09-04T15:17:48.495Z
gcn-coin,gcn,GCN Coin,3.347e-05,4999114.0,506.07,2852,https://assets.coingecko.com/coins/images/384/large/gcb.png?1549352417,4.192e-05,3.372e-05,-8.39246e-07,-2.44644,-125367.56606805697,-2.44644,149381200000.0,200000000000.0,,2.11e-06,1483.58706,2020-02-08T15:49:01.381Z,2021-09-04T13:06:12.828Z
sphere-social,sat,Social Activity Token,0.03930804,4990842.0,123.81,2853,https://assets.coingecko.com/coins/images/2586/large/sat.png?1547036721,,,,,,,126967463.1752089,470763467.175209,,0.00068095,5672.49648,2020-11-12T16:35:16.644Z,2021-09-02T04:30:04.828Z
gentarium,gtm,Gentarium,0.876026,4971709.0,876.11,2854,https://assets.coingecko.com/coins/images/5582/large/logo_%281%29.png?1547041418,0.886379,0.874089,-0.010353347289,-1.16805,-16615.077205605805,-0.33308,5675301.78037113,14191200.0,,0.453456,93.18868,2020-03-13T01:30:03.781Z,2021-09-04T15:00:56.503Z
basis-dollar,bsd,Basis Dollar,1.9,4952818.0,3947569.0,2855,https://assets.coingecko.com/coins/images/13409/large/bdollar_logo.png?1608263890,1.99,1.92,-0.083843880002,-4.21818,-149619.6871444378,-2.93232,2574081.06441298,2579846.00042166,2579846.00042166,0.798283,141.03134,2021-07-17T12:10:38.660Z,2021-09-04T15:32:43.969Z
parkbyte,pkb,ParkByte,0.831288,4946085.0,16.96,2856,https://assets.coingecko.com/coins/images/610/large/parkbyte.png?1547034303,0.852787,0.831561,-0.021499683577,-2.52111,-127921.130633194,-2.52111,5949907.59626169,25000000.0,,0.00225509,36762.65646,2020-07-18T10:34:37.202Z,2021-09-04T06:03:28.353Z
reecore,reex,Reecore,0.547671,4925011.0,151.16,2857,https://assets.coingecko.com/coins/images/5525/large/Reecore.png?1547041298,0.628161,0.447992,0.03057536,5.9129,252893.0,5.4128,8992649.06681531,21000000.0,,0.00232046,23501.79039,2018-12-15T00:00:00.000Z,2021-09-04T14:54:31.032Z
credit,credit,TerraCredit,0.050427,4914455.0,47123615.0,2858,https://assets.coingecko.com/coins/images/8012/large/New-Logo.png?1593834573,0.086688,0.04980387,-0.036079872863,-41.70769,-3645131.970394993,-42.58537,98654952.9042377,106960973.0,,8.642e-05,58287.06233,2019-12-28T03:18:44.078Z,2021-09-04T15:37:34.081Z
netko,netko,Netko,0.369218,4892111.0,792.49,2859,https://assets.coingecko.com/coins/images/1298/large/netko.png?1548085890,0.386432,0.386432,-0.017214430342,-4.45471,-227278.66191889532,-4.43957,13249940.0,,,0.02570969,1336.1027,2020-11-24T00:32:45.140Z,2021-09-04T07:42:02.069Z
hurify,hur,Hurify,0.02232907,4855575.0,4.93,2860,https://assets.coingecko.com/coins/images/2705/large/Hurify.jpg?1547036915,0.03658491,0.02226368,-0.01413900235,-38.77091,-3100009.0558031583,-38.96645,217455358.0,273125000.0,,0.00106773,1991.25853,2019-12-09T03:44:08.003Z,2021-09-04T08:00:10.636Z
litebitcoin,lbtc,LiteBitcoin,0.02378501,4811438.0,215.33,2861,https://assets.coingecko.com/coins/images/841/large/litebitcoin.png?1547976184,0.02496617,0.0222951,-0.000529103541,-2.17612,61241.0,1.28924,202288625.0,161666000.0,,0.00181501,1210.46415,2019-05-07T00:00:00.000Z,2021-09-04T08:23:56.859Z
medic-coin,medic,Medic Coin,0.01107067,4797019.0,241.74,2862,https://assets.coingecko.com/coins/images/3519/large/heart-logo-for-mediccoin-version-2-1200.png?1547038309,0.01107067,0.01107067,0.0,0.0,91289.0,1.93995,433308650.3125,500000000.0,,0.00069389,1495.45929,2020-11-19T10:44:46.331Z,2021-09-03T16:26:37.283Z
heartbout,hb,HeartBout,0.255671,4790059.0,204483.0,2863,https://assets.coingecko.com/coins/images/2037/large/hbc.png?1547036326,0.368123,0.218348,-0.003752440553,-1.44646,-70303.03550230991,-1.44646,18735282.947192326,63695267.0,,0.03624564,606.15242,2020-12-23T21:57:36.030Z,2021-09-04T15:28:42.843Z
10x-gg,xgg,10x.gg,0.008924,4796718.0,0.0,2864,https://assets.coingecko.com/coins/images/14142/large/coingecko_%281%29.png?1614650659,0.008924,0.008924,0.0,0.0,,,537507812.1127828,1000000000.0,,0.00249461,257.73067,2021-08-03T13:05:48.488Z,2021-09-02T17:06:33.169Z
datarius-cryptobank,dtrc,Datarius Credit,0.03297482,4774079.0,90.96,2865,https://assets.coingecko.com/coins/images/2794/large/Datarius-Logo.png?1547036972,0.03370685,0.03283509,-0.000712690728,-2.11559,-93362.24424266443,-1.9181,144779557.3207022,239992867.0,,0.00033558,9726.28882,2020-06-15T06:35:19.927Z,2021-09-04T00:00:29.261Z
usdq,usdq,USDQ,72.99,4699045.0,166442687.0,2866,https://assets.coingecko.com/coins/images/8300/large/favicon-256x256.png?1557315995,73.62,72.74,0.177572,0.24386,7635.52,0.16276,64220.92898763778,5400096.16524405,,12.43,488.07071,2021-02-22T06:23:44.083Z,2021-09-04T15:38:44.118Z
starbugs-shards,bugs,Starbugs Shards,524.18,4674726.0,0.0,2867,https://assets.coingecko.com/coins/images/12935/large/Starbugs.png?1603720230,,,,,,,8918.22277438945,8918.22277438945,8918.22277438945,110.83,372.95553,2020-11-10T09:54:07.444Z,2021-09-03T00:57:00.693Z
onix,onx,Onix,0.03683166,4606542.0,132.89,2868,https://assets.coingecko.com/coins/images/1136/large/onix.png?1547035137,0.03717337,0.03638266,-0.000339587981,-0.91358,-61271.634035112336,-1.31264,125070163.010567,103181030.0,,0.00199944,1742.09881,2019-05-19T00:00:00.000Z,2021-09-04T14:20:06.223Z
wild-crypto,wild,Wild Crypto,0.07255,4570623.0,0.145099,2869,https://assets.coingecko.com/coins/images/992/large/wild-crypto.png?1548760618,,,,,,,62999997.0,100000000.0,,0.0091621,691.84485,2020-04-23T08:04:28.103Z,2021-09-02T02:30:37.491Z
medibit,medibit,MEDIBIT,0.00018457,4515423.0,28747.0,2870,https://assets.coingecko.com/coins/images/6606/large/medibit.png?1547978632,0.00018488,0.00017188,1.215e-05,7.04696,289298.0,6.84545,24490898549.074112,50000000000.0,,3.56e-05,417.93781,2021-01-15T13:52:30.273Z,2021-09-04T15:32:38.062Z
joint,joint,Joint Ventures,0.247635,4479539.0,1338127.0,2871,https://assets.coingecko.com/coins/images/3770/large/joint.png?1547038860,0.262422,0.197046,0.05054,25.64218,902494.0,25.23016,18089302.446971778,616000000.0,,0.00211341,11592.89508,2020-05-02T16:45:16.911Z,2021-09-04T15:30:40.922Z
berncash,bern,BERNcash,0.04635236,4428115.0,276.06,2872,https://assets.coingecko.com/coins/images/2673/large/berncash.png?1547036874,0.05344,0.04316299,0.00318937,7.38912,124941.0,2.90347,95531601.455069,,,0.00808598,473.24373,2020-07-20T20:01:22.731Z,2021-09-04T11:00:30.420Z
know-your-developer,kydc,Know Your Developer,0.316142,4422006.0,1946.29,2873,https://assets.coingecko.com/coins/images/5306/large/untitled.png?1547040857,0.328581,0.292935,0.01887103,6.3481,263151.0,6.32748,13987425.6176229,21000000.0,,0.05571,483.40384,2020-11-02T14:02:02.527Z,2021-09-04T15:28:49.064Z
staysbase,sbs,StaysBASE,1.39,4500056.0,0.0,2874,https://assets.coingecko.com/coins/images/14161/large/ifHot4z_%281%29.png?1614723566,,,,,,,3239195.019964452,4662684.0,,1.09,27.8846,2021-06-22T13:09:53.562Z,2021-08-09T20:00:08.010Z
ethereum-cash,ecash,Ethereum Cash,0.316004,4359609.0,5257.17,2875,https://assets.coingecko.com/coins/images/1010/large/ethereumcash.png?1510040235,0.434171,0.256916,-0.118167320026,-27.21676,-1589117.708259564,-26.71358,13796065.857674437,15000000.0,,0.066156,377.66711,2019-11-05T04:30:36.434Z,2021-09-04T14:01:45.604Z
milfies,milf,Milfies,3359.45,4380349.0,20976.0,2876,https://assets.coingecko.com/coins/images/14221/large/Milfies.jpg?1615069271,,,,,,,1276.373883768,1276.373883768,1276.373883768,2097.65,60.15358,2021-05-23T17:11:30.814Z,2021-06-16T01:08:11.609Z
arbit,arb,ARbit Coin,0.400822,4340927.0,592.87,2877,https://assets.coingecko.com/coins/images/2931/large/arbitcoin.png?1547037149,0.443341,0.357137,-0.041976101444,-9.47973,-64278.028344637714,-1.45914,10830050.0,,,0.01048446,3723.01317,2020-01-12T22:09:17.309Z,2021-09-04T11:36:04.248Z
crycash,crc,CRYCASH,0.893323,4323626.0,992.48,2878,https://assets.coingecko.com/coins/images/1945/large/crycash.png?1547790664,,,,,,,4839935.858052721,7057137.0,,0.304426,193.44485,2020-12-24T15:39:07.508Z,2021-09-03T12:00:08.923Z
4new,kwatt,4New,0.068611,4308634.0,30610.0,2879,https://assets.coingecko.com/coins/images/4975/large/4new.png?1547040398,0.075467,0.068397,-0.006649280971,-8.8351,-297640.3257267885,-6.46163,61154930.0,150000000.0,,0.00101068,6799.69821,2020-04-01T21:59:22.830Z,2021-09-04T15:34:37.933Z
moon-juice,juice,Moon Juice,3.9,4311017.0,0.0,2880,https://assets.coingecko.com/coins/images/12564/large/-TMHqn9S_400x400.jpg?1600899021,,,,,0.0,0.0,1106624.59607663,1106624.59607663,,2.0,95.23771,2020-12-04T23:26:54.882Z,2021-09-04T14:56:55.729Z
natmin-pure-escrow,nat,Natmin,0.02437051,4337951.0,227.77,2881,https://assets.coingecko.com/coins/images/5024/large/natmin.png?1547040445,,,,,,,177999999.0,340000000.0,,0.00056203,4236.18068,2020-03-05T00:29:37.426Z,2021-08-15T03:00:06.083Z
futurax,ftxt,FUTURAX,0.00060278,4265262.0,907.79,2882,https://assets.coingecko.com/coins/images/5796/large/futurax.png?1547484031,0.00060154,0.0004857,2.814e-05,4.89678,147278.0,3.57645,7075991950.0,7075991950.0,,2.131e-05,2728.19249,2019-12-01T01:25:08.663Z,2021-09-04T10:58:53.994Z
phantomx,pnx,Phantomx,0.088106,4272732.0,0.063436,2883,https://assets.coingecko.com/coins/images/1212/large/phantomx.png?1547035240,,,,,,,48495374.5003259,10793135.0,,0.00021643,40609.07367,2019-07-09T00:00:00.000Z,2021-08-30T15:51:50.612Z
obr,obr,OBR,6356.89,4335020.0,0.0,2884,https://assets.coingecko.com/coins/images/13154/large/nftobr.png?1605756268,,,,,,,681.9405662562083,49959.2123472567,,685.02,827.98181,2021-06-22T14:11:10.073Z,2021-09-02T15:18:28.155Z
cybermusic,cymt,CyberMusic,0.00025,4243186.0,39425.0,2885,https://assets.coingecko.com/coins/images/6039/large/cybermusic.png?1547791125,0.00025149,0.00024751,1.36e-06,0.5462,5618.25,0.13258,17000000000.0,17000000000.0,,1.726e-05,1346.37111,2019-11-28T23:34:47.588Z,2021-09-04T15:32:24.663Z
yui-hinata,yui,YUI Finance,235.11,4217010.0,0.0,2886,https://assets.coingecko.com/coins/images/13153/large/YUI.png?1605751023,,,,,,,17935.9852668734,25323.3752668734,,154.25,52.42203,2021-01-16T06:09:06.054Z,2021-09-02T11:16:33.451Z
definitex,dfx,Definitex,41.78,4242976.0,0.0,2887,https://assets.coingecko.com/coins/images/12370/large/dfx.jpg?1599360540,41.78,41.78,0.0,0.0,,,101559.16905522479,350000.0,350000.0,1.4,2874.63608,2020-10-29T06:19:36.092Z,2021-09-02T16:14:16.496Z
ttanslateme-network-token,TMN,TranslateMe Network Token,0.184662,4166239.0,403731.0,2888,https://assets.coingecko.com/coins/images/7951/large/TMN.jpg?1552385204,0.185298,0.181622,-0.000610919446,-0.32974,0.0,0.0,22561398.0,300000000.0,,0.0,376888754544219.8,2021-06-21T10:31:40.078Z,2021-09-03T16:02:09.625Z
vaultz,vaultz,Vaultz,544.56,4235058.0,0.0,2889,https://assets.coingecko.com/coins/images/13488/large/vaultz_logo.jpg?1609112163,,,,,,,7777.0,7777.0,7777.0,100.54,441.65527,2021-03-19T16:55:20.683Z,2021-09-02T11:16:51.604Z
absolute,abs,Absolute,0.219138,4121882.0,1208.3,2890,https://assets.coingecko.com/coins/images/4517/large/ABS-Logo-600x600.png?1547039818,0.222394,0.217754,-0.003255118487,-1.46367,-59782.657292526215,-1.42964,18809485.4413708,52500000.0,,0.01746172,1155.70655,2020-06-02T21:08:55.757Z,2021-09-04T15:24:59.930Z
hero-token,raise,Raise Token,0.278775,4116230.0,4076.25,2891,https://assets.coingecko.com/coins/images/4411/large/Raise.png?1590671180,0.295847,0.27584,-0.017072322705,-5.77065,-252080.10471990053,-5.77065,14765425.2487157,14765425.2487157,,0.075675,268.38364,2021-01-31T22:04:50.914Z,2021-09-04T14:36:25.369Z
rugz,rugz,pulltherug.finance,441.85,4169844.0,0.0,2892,https://assets.coingecko.com/coins/images/12749/large/rugz_logo.png?1602218634,441.85,441.85,0.0,0.0,,,9437.299,10000.0,,244.61,80.63253,2021-06-26T21:18:01.280Z,2021-09-02T16:14:47.800Z
bbscoin,bbs,BBSCoin,3.651e-05,4055326.0,1918.79,2893,https://assets.coingecko.com/coins/images/4328/large/bbscoin.png?1547039686,7.413e-05,3.648e-05,-3.7620492e-05,-50.74806,-4176693.2834068695,-50.73716,111070181994.668,184470000000.0,,2.205e-05,65.55643,2021-07-20T10:19:26.944Z,2021-09-04T14:54:30.387Z
blocklancer,lnc,Blocklancer,0.03712618,3990336.0,0.0,2894,https://assets.coingecko.com/coins/images/1540/large/blocklancer.png?1547351104,0.03712618,0.03712618,0.0,0.0,,,107480384.0460662,152177339.0,,0.00247665,1399.0466,2019-11-12T05:39:04.306Z,2021-09-02T16:14:34.021Z
bitcoin-red,btcred,Bitcoin Red,0.20595,3965522.0,1360.28,2895,https://assets.coingecko.com/coins/images/1054/large/bitcoin-red.png?1547034993,0.214253,0.20492,-0.008302239568,-3.87498,-179606.6934019057,-4.33296,19254751.0,21000000.0,,0.02372701,767.99925,2019-10-12T00:00:00.000Z,2021-09-04T06:00:33.905Z
monster-cash-share,mss,Monster Slayer Share,112.45,3958821.0,2700.57,2896,https://assets.coingecko.com/coins/images/13834/large/coin-share-Custom.png?1612175783,113.63,111.99,0.112883,0.10049,1148.64,0.02902,35204.86804443147,50001.0,,65.04,72.9261,2021-06-26T16:39:24.982Z,2021-09-04T15:30:39.423Z
evrice,evc,Evrice,0.055249,3945812.0,136.58,2897,https://assets.coingecko.com/coins/images/14281/large/evc-round.png?1615255180,0.057055,0.02917814,0.01924917,53.47009,1374749.0,53.47009,71418620.3125,,,0.00291817,1105.61392,2021-05-19T13:20:37.185Z,2021-09-04T15:31:04.198Z
coffeecoin,cof,CoffeeCoin,0.109515,3942547.0,569.26,2898,https://assets.coingecko.com/coins/images/6082/large/CofLogoPNG150x150.png?1547739643,0.110797,0.109644,-0.001281611824,-1.15672,-59119.66222936055,-1.47738,35999897.0,39999898.0,,0.01579597,593.31278,2020-09-26T19:23:22.356Z,2021-09-04T15:02:47.537Z
bitsum,mat,Matka,0.00310855,3929435.0,334.75,2899,https://assets.coingecko.com/coins/images/3584/large/bitsums.png?1610691051,0.00274993,0.00274337,0.00035862,13.04113,461615.0,13.3114,1264072461.0,1844674407.0,,0.00023341,1231.82155,2019-12-22T10:30:45.283Z,2021-09-04T07:24:15.370Z
mfcoin,mfc,MFCoin,0.181202,3926275.0,294.78,2900,https://assets.coingecko.com/coins/images/5451/large/mfcoin.jpg?1556174633,0.225111,0.160315,0.0037054,2.0876,80289.0,2.0876,21668000.0,100000000.0,,0.03453906,424.65738,2021-06-14T08:54:41.922Z,2021-09-04T15:31:03.194Z
cryptoads-marketplace,crad,CryptoAds Marketplace,0.271713,3876240.0,69.46,2901,https://assets.coingecko.com/coins/images/3761/large/crad.png?1547038854,0.272536,0.27066,-0.000406009008,-0.1492,-664.198491618969,-0.01713,14265943.0,100000000.0,,0.01071391,2436.07556,2019-11-23T11:14:56.196Z,2021-09-04T15:18:13.180Z
yfdfi-finance,yfd,Your Finance Decentralized,198.42,3837025.0,2078417.0,2902,https://assets.coingecko.com/coins/images/13225/large/YFD2.png?1613362452,206.89,189.72,-5.458212860751,-2.67722,-69196.35071024206,-1.77144,19338.08744113018,20000.0,,70.02,188.92234,2021-06-15T21:31:41.415Z,2021-09-04T15:30:00.113Z
streamix,mixs,Streamix,0.03407145,3895289.0,0.0,2903,https://assets.coingecko.com/coins/images/13275/large/stream.png?1606893790,0.03407145,0.03407145,0.0,0.0,,,114327088.0,500000000.0,500000000.0,0.03407145,0.0,2021-06-25T19:30:59.990Z,2021-09-02T16:25:03.530Z
scholarship-coin,scho,Scholarship Coin,1.07,3799761.0,165665.0,2904,https://assets.coingecko.com/coins/images/14385/large/77821571.png?1615790445,1.13,1.07,-0.040604195612,-3.65927,-149559.56607223023,-3.78697,3553625.43053662,3668285.50069652,,0.121152,783.47955,2021-08-06T07:17:10.279Z,2021-09-04T15:36:45.926Z
ethplode,ethplo,ETHplode,0.071249,3794850.0,67.27,2905,https://assets.coingecko.com/coins/images/8712/large/coingecko.png?1560246023,,,,,,,53261491.522893,99332781.0,,6.73e-10,10579678237.32189,2020-11-25T21:12:13.518Z,2021-09-01T18:00:14.511Z
yffs,yffs,YFFS Finance,102.92,3756928.0,45971.0,2906,https://assets.coingecko.com/coins/images/12309/large/KijHtdcg_400x400.jpg?1599041092,107.39,102.5,-4.377365920323,-4.07985,-167691.06079797493,-4.2728,36560.0,60000.0,,76.44,34.43608,2021-01-13T20:33:45.631Z,2021-09-04T15:32:31.384Z
boxx,boxx,Blockparty,0.117891,3738854.0,0.0,2907,https://assets.coingecko.com/coins/images/5995/large/boxx-token.png?1547041938,0.117891,0.117891,0.0,0.0,,,31714449.96,90000000.0,,0.00250848,4599.70521,2020-08-09T14:29:49.808Z,2021-09-02T16:24:34.069Z
cts-coin,ctsc,Crypto Trading Solutions Coin,0.07333,3716591.0,10308.8,2908,https://assets.coingecko.com/coins/images/7476/large/cstc.png?1569814362,0.074238,0.03658768,0.0132285,22.01021,671526.0,22.05292,50682963.3261931,85000000.0,,3.783e-05,193650.18597,2020-05-14T01:07:06.250Z,2021-09-04T15:28:54.096Z
